# Audiofrog official car-audio target curve (Andy Wehmeyer, 2024 revision)
# Source: audiofrog.com target curve download (OSM hi-res version), fetched 2026-08-30
# 8191 points, 2.93-23997 Hz linear grid, dB values not normalized
11015.6,-5.69999
11018.6,-5.7006
11021.5,-5.70122
11024.4,-5.70184
11027.3,-5.70245
11030.3,-5.70307
11033.2,-5.70368
11036.1,-5.7043
11039.1,-5.70491
11042,-5.70553
11044.9,-5.70614
11047.9,-5.70676
11050.8,-5.70737
11053.7,-5.70799
11056.6,-5.7086
11059.6,-5.70922
11062.5,-5.70983
11065.4,-5.71045
11068.4,-5.71106
11071.3,-5.71167
11074.2,-5.71228
11077.1,-5.7129
11080.1,-5.71351
11083,-5.71412
11085.9,-5.71474
11088.9,-5.71535
11091.8,-5.71596
11094.7,-5.71657
11097.7,-5.71718
11100.6,-5.7178
11103.5,-5.71841
11106.4,-5.71902
11109.4,-5.71963
11112.3,-5.72024
11115.2,-5.72085
11118.2,-5.72146
11121.1,-5.72208
11124,-5.72269
11127,-5.7233
11129.9,-5.72391
11132.8,-5.72452
11135.7,-5.72513
11138.7,-5.72574
11141.6,-5.72635
11144.5,-5.72696
11147.5,-5.72757
11150.4,-5.72817
11153.3,-5.72879
11156.3,-5.72939
11159.2,-5.73
11162.1,-5.73061
11165,-5.73122
11168,-5.73183
11170.9,-5.73244
11173.8,-5.73305
11176.8,-5.73365
11179.7,-5.73426
11182.6,-5.73487
11185.5,-5.73548
11188.5,-5.73608
11191.4,-5.73669
11194.3,-5.7373
11197.3,-5.73791
11200.2,-5.73852
11203.1,-5.73912
11206.1,-5.73973
11209,-5.74033
11211.9,-5.74094
11214.8,-5.74154
11217.8,-5.74215
11220.7,-5.74276
11223.6,-5.74337
11226.6,-5.74397
11229.5,-5.74457
11232.4,-5.74518
11235.4,-5.74578
11238.3,-5.74639
11241.2,-5.74699
11244.1,-5.7476
11247.1,-5.7482
11250,-5.74881
11252.9,-5.74941
11255.9,-5.75002
11258.8,-5.75062
11261.7,-5.75122
11264.6,-5.75183
11267.6,-5.75243
11270.5,-5.75303
11273.4,-5.75364
11276.4,-5.75424
11279.3,-5.75484
11282.2,-5.75544
11285.2,-5.75605
11288.1,-5.75665
11291,-5.75725
11293.9,-5.75786
11296.9,-5.75845
11299.8,-5.75906
11302.7,-5.75966
11305.7,-5.76026
11308.6,-5.76086
11311.5,-5.76147
11314.5,-5.76207
11317.4,-5.76267
11320.3,-5.76327
11323.2,-5.76387
11326.2,-5.76447
11329.1,-5.76507
11332,-5.76567
11335,-5.76626
11337.9,-5.76687
11340.8,-5.76747
11343.8,-5.76807
11346.7,-5.76867
11349.6,-5.76927
11352.5,-5.76986
11355.5,-5.77046
11358.4,-5.77106
11361.3,-5.77166
11364.3,-5.77226
11367.2,-5.77286
11370.1,-5.77346
11373,-5.77405
11376,-5.77465
11378.9,-5.77525
11381.8,-5.77585
11384.8,-5.77644
11387.7,-5.77704
11390.6,-5.77764
11393.6,-5.77824
11396.5,-5.77883
11399.4,-5.77943
11402.3,-5.78003
11405.3,-5.78062
11408.2,-5.78122
11411.1,-5.78181
11414.1,-5.78241
11417,-5.78301
11419.9,-5.7836
11422.9,-5.7842
11425.8,-5.7848
11428.7,-5.78539
11431.6,-5.78598
11434.6,-5.78658
11437.5,-5.78717
11440.4,-5.78777
11443.4,-5.78836
11446.3,-5.78896
11449.2,-5.78955
11452.1,-5.79015
11455.1,-5.79074
11458,-5.79133
11460.9,-5.79192
11463.9,-5.79252
11466.8,-5.79311
11469.7,-5.79371
11472.7,-5.7943
11475.6,-5.79489
11478.5,-5.79549
11481.4,-5.79608
11484.4,-5.79667
11487.3,-5.79726
11490.2,-5.79786
11493.2,-5.79845
11496.1,-5.79904
11499,-5.79963
11502,-5.80022
11504.9,-5.80081
11507.8,-5.8014
11510.7,-5.802
11513.7,-5.80259
11516.6,-5.80318
11519.5,-5.80377
11522.5,-5.80436
11525.4,-5.80495
11528.3,-5.80554
11531.3,-5.80613
11534.2,-5.80672
11537.1,-5.80731
11540,-5.8079
11543,-5.80849
11545.9,-5.80908
11548.8,-5.80967
11551.8,-5.81025
11554.7,-5.81084
11557.6,-5.81143
11560.5,-5.81202
11563.5,-5.81261
11566.4,-5.8132
11569.3,-5.81379
11572.3,-5.81437
11575.2,-5.81496
11578.1,-5.81555
11581.1,-5.81614
11584,-5.81672
11586.9,-5.81731
11589.8,-5.8179
11592.8,-5.81849
11595.7,-5.81907
11598.6,-5.81966
11601.6,-5.82024
11604.5,-5.82083
11607.4,-5.82141
11610.4,-5.822
11613.3,-5.82259
11616.2,-5.82318
11619.1,-5.82376
11622.1,-5.82434
11625,-5.82493
11627.9,-5.82552
11630.9,-5.8261
11633.8,-5.82669
11636.7,-5.82727
11639.6,-5.82786
11642.6,-5.82844
11645.5,-5.82903
11648.4,-5.82961
11651.4,-5.83019
11654.3,-5.83078
11657.2,-5.83136
11660.2,-5.83194
11663.1,-5.83252
11666,-5.83311
11668.9,-5.83369
11671.9,-5.83428
11674.8,-5.83486
11677.7,-5.83544
11680.7,-5.83602
11683.6,-5.83661
11686.5,-5.83719
11689.5,-5.83777
11692.4,-5.83835
11695.3,-5.83893
11698.2,-5.83951
11701.2,-5.84009
11704.1,-5.84068
11707,-5.84126
11710,-5.84184
11712.9,-5.84242
11715.8,-5.843
11718.8,-5.84358
11721.7,-5.84416
11724.6,-5.84474
11727.5,-5.84532
11730.5,-5.8459
11733.4,-5.84648
11736.3,-5.84706
11739.3,-5.84764
11742.2,-5.84822
11745.1,-5.8488
11748,-5.84938
11751,-5.84996
11753.9,-5.85054
11756.8,-5.85111
11759.8,-5.85169
11762.7,-5.85227
11765.6,-5.85285
11768.6,-5.85343
11771.5,-5.854
11774.4,-5.85458
11777.3,-5.85516
11780.3,-5.85574
11783.2,-5.85632
11786.1,-5.85689
11789.1,-5.85747
11792,-5.85804
11794.9,-5.85862
11797.9,-5.8592
11800.8,-5.85978
11803.7,-5.86035
11806.6,-5.86093
11809.6,-5.8615
11812.5,-5.86208
11815.4,-5.86265
11818.4,-5.86323
11821.3,-5.86381
11824.2,-5.86438
11827.1,-5.86495
11830.1,-5.86553
11833,-5.86611
11835.9,-5.86668
11838.9,-5.86725
11841.8,-5.86783
11844.7,-5.8684
11847.7,-5.86897
11850.6,-5.86955
11853.5,-5.87012
11856.4,-5.8707
11859.4,-5.87127
11862.3,-5.87184
11865.2,-5.87242
11868.2,-5.87299
11871.1,-5.87356
11874,-5.87414
11877,-5.87471
11879.9,-5.87528
11882.8,-5.87585
11885.7,-5.87642
11888.7,-5.877
11891.6,-5.87757
11894.5,-5.87814
11897.5,-5.87871
11900.4,-5.87928
11903.3,-5.87986
11906.3,-5.88043
11909.2,-5.88099
11912.1,-5.88157
11915,-5.88214
11918,-5.8827
11920.9,-5.88327
11923.8,-5.88385
11926.8,-5.88442
11929.7,-5.88499
11932.6,-5.88556
11935.5,-5.88612
11938.5,-5.8867
11941.4,-5.88726
11944.3,-5.88784
11947.3,-5.8884
11950.2,-5.88897
11953.1,-5.88954
11956.1,-5.89011
11959,-5.89068
11961.9,-5.89124
11964.8,-5.89181
11967.8,-5.89238
11970.7,-5.89295
11973.6,-5.89351
11976.6,-5.89408
11979.5,-5.89465
11982.4,-5.89522
11985.4,-5.89578
11988.3,-5.89635
11991.2,-5.89692
11994.1,-5.89748
11997.1,-5.89805
12000,-5.89861
12002.9,-5.89919
12005.9,-5.89975
12008.8,-5.90031
12011.7,-5.90088
12014.6,-5.90144
12017.6,-5.90201
12020.5,-5.90258
12023.4,-5.90314
12026.4,-5.90371
12029.3,-5.90427
12032.2,-5.90484
12035.2,-5.9054
12038.1,-5.90596
12041,-5.90652
12043.9,-5.90709
12046.9,-5.90766
12049.8,-5.90822
12052.7,-5.90878
12055.7,-5.90935
12058.6,-5.90991
12061.5,-5.91047
12064.5,-5.91103
12067.4,-5.9116
12070.3,-5.91216
12073.2,-5.91272
12076.2,-5.91329
12079.1,-5.91385
12082,-5.91441
12085,-5.91498
12087.9,-5.91553
12090.8,-5.91609
12093.8,-5.91666
12096.7,-5.91722
12099.6,-5.91778
12102.5,-5.91834
12105.5,-5.9189
12108.4,-5.91946
12111.3,-5.92002
12114.3,-5.92058
12117.2,-5.92114
12120.1,-5.9217
12123,-5.92226
12126,-5.92282
12128.9,-5.92338
12131.8,-5.92394
12134.8,-5.9245
12137.7,-5.92506
12140.6,-5.92562
12143.6,-5.92618
12146.5,-5.92674
12149.4,-5.9273
12152.3,-5.92785
12155.3,-5.92841
12158.2,-5.92897
12161.1,-5.92953
12164.1,-5.93009
12167,-5.93064
12169.9,-5.9312
12172.9,-5.93176
12175.8,-5.93232
12178.7,-5.93287
12181.6,-5.93343
12184.6,-5.93399
12187.5,-5.93454
12190.4,-5.9351
12193.4,-5.93566
12196.3,-5.93621
12199.2,-5.93677
12202.1,-5.93733
12205.1,-5.93788
12208,-5.93843
12210.9,-5.93899
12213.9,-5.93955
12216.8,-5.9401
12219.7,-5.94066
12222.7,-5.94121
12225.6,-5.94177
12228.5,-5.94232
12231.4,-5.94288
12234.4,-5.94343
12237.3,-5.94398
12240.2,-5.94454
12243.2,-5.94509
12246.1,-5.94565
12249,-5.9462
12252,-5.94675
12254.9,-5.9473
12257.8,-5.94786
12260.7,-5.94841
12263.7,-5.94896
12266.6,-5.94952
12269.5,-5.95007
12272.5,-5.95062
12275.4,-5.95117
12278.3,-5.95173
12281.3,-5.95228
12284.2,-5.95283
12287.1,-5.95338
12290,-5.95393
12293,-5.95448
12295.9,-5.95504
12298.8,-5.95559
12301.8,-5.95614
12304.7,-5.95669
12307.6,-5.95724
12310.5,-5.95779
12313.5,-5.95834
12316.4,-5.95889
12319.3,-5.95944
12322.3,-5.95999
12325.2,-5.96054
12328.1,-5.96109
12331.1,-5.96164
12334,-5.96219
12336.9,-5.96274
12339.8,-5.96329
12342.8,-5.96383
12345.7,-5.96438
12348.6,-5.96493
12351.6,-5.96548
12354.5,-5.96603
12357.4,-5.96658
12360.4,-5.96712
12363.3,-5.96767
12366.2,-5.96822
12369.1,-5.96877
12372.1,-5.96931
12375,-5.96986
12377.9,-5.97041
12380.9,-5.97095
12383.8,-5.9715
12386.7,-5.97205
12389.6,-5.97259
12392.6,-5.97314
12395.5,-5.97368
12398.4,-5.97423
12401.4,-5.97478
12404.3,-5.97532
12407.2,-5.97587
12410.2,-5.97642
12413.1,-5.97696
12416,-5.97751
12418.9,-5.97805
12421.9,-5.9786
12424.8,-5.97914
12427.7,-5.97968
12430.7,-5.98023
12433.6,-5.98077
12436.5,-5.98132
12439.5,-5.98186
12442.4,-5.9824
12445.3,-5.98295
12448.2,-5.98349
12451.2,-5.98404
12454.1,-5.98458
12457,-5.98512
12460,-5.98566
12462.9,-5.9862
12465.8,-5.98675
12468.8,-5.98729
12471.7,-5.98783
12474.6,-5.98837
12477.5,-5.98892
12480.5,-5.98946
12483.4,-5.99
12486.3,-5.99054
12489.3,-5.99108
12492.2,-5.99162
12495.1,-5.99216
12498,-5.9927
12501,-5.99324
12503.9,-5.99379
12506.8,-5.99433
12509.8,-5.99487
12512.7,-5.99541
12515.6,-5.99594
12518.6,-5.99649
12521.5,-5.99702
12524.4,-5.99757
12527.3,-5.99811
12530.3,-5.99864
12533.2,-5.99918
12536.1,-5.99972
12539.1,-6.00026
12542,-6.0008
12544.9,-6.00134
12547.9,-6.00188
12550.8,-6.00241
12553.7,-6.00295
12556.6,-6.00349
12559.6,-6.00402
12562.5,-6.00457
12565.4,-6.0051
12568.4,-6.00564
12571.3,-6.00617
12574.2,-6.00671
12577.1,-6.00725
12580.1,-6.00779
12583,-6.00832
12585.9,-6.00886
12588.9,-6.00939
12591.8,-6.00993
12594.7,-6.01047
12597.7,-6.011
12600.6,-6.01154
12603.5,-6.01207
12606.4,-6.01261
12609.4,-6.01314
12612.3,-6.01368
12615.2,-6.01421
12618.2,-6.01475
12621.1,-6.01528
12624,-6.01582
12627,-6.01635
12629.9,-6.01688
12632.8,-6.01742
12635.7,-6.01796
12638.7,-6.01849
12641.6,-6.01902
12644.5,-6.01955
12647.5,-6.02009
12650.4,-6.02062
12653.3,-6.02115
12656.3,-6.02169
12659.2,-6.02222
12662.1,-6.02275
12665,-6.02328
12668,-6.02382
12670.9,-6.02435
12673.8,-6.02488
12676.8,-6.02541
12679.7,-6.02594
12682.6,-6.02647
12685.5,-6.027
12688.5,-6.02754
12691.4,-6.02807
12694.3,-6.0286
12697.3,-6.02913
12700.2,-6.02966
12703.1,-6.03019
12706.1,-6.03072
12709,-6.03125
12711.9,-6.03178
12714.8,-6.03231
12717.8,-6.03284
12720.7,-6.03337
12723.6,-6.0339
12726.6,-6.03443
12729.5,-6.03496
12732.4,-6.03548
12735.4,-6.03601
12738.3,-6.03654
12741.2,-6.03707
12744.1,-6.0376
12747.1,-6.03813
12750,-6.03865
12752.9,-6.03918
12755.9,-6.03971
12758.8,-6.04024
12761.7,-6.04076
12764.6,-6.04129
12767.6,-6.04182
12770.5,-6.04234
12773.4,-6.04287
12776.4,-6.0434
12779.3,-6.04392
12782.2,-6.04445
12785.2,-6.04498
12788.1,-6.0455
12791,-6.04603
12793.9,-6.04655
12796.9,-6.04708
12799.8,-6.04761
12802.7,-6.04813
12805.7,-6.04866
12808.6,-6.04918
12811.5,-6.04971
12814.5,-6.05023
12817.4,-6.05076
12820.3,-6.05128
12823.2,-6.0518
12826.2,-6.05233
12829.1,-6.05285
12832,-6.05338
12835,-6.0539
12837.9,-6.05442
12840.8,-6.05495
12843.8,-6.05547
12846.7,-6.05599
12849.6,-6.05651
12852.5,-6.05704
12855.5,-6.05756
12858.4,-6.05808
12861.3,-6.0586
12864.3,-6.05913
12867.2,-6.05965
12870.1,-6.06017
12873,-6.06069
12876,-6.06121
12878.9,-6.06173
12881.8,-6.06225
12884.8,-6.06278
12887.7,-6.0633
12890.6,-6.06382
12893.6,-6.06434
12896.5,-6.06486
12899.4,-6.06538
12902.3,-6.0659
12905.3,-6.06642
12908.2,-6.06694
12911.1,-6.06746
12914.1,-6.06798
12917,-6.0685
12919.9,-6.06902
12922.9,-6.06953
12925.8,-6.07005
12928.7,-6.07057
12931.6,-6.07109
12934.6,-6.07161
12937.5,-6.07213
12940.4,-6.07265
12943.4,-6.07317
12946.3,-6.07368
12949.2,-6.0742
12952.1,-6.07472
12955.1,-6.07523
12958,-6.07575
12960.9,-6.07627
12963.9,-6.07679
12966.8,-6.0773
12969.7,-6.07782
12972.7,-6.07833
12975.6,-6.07885
12978.5,-6.07937
12981.4,-6.07989
12984.4,-6.0804
12987.3,-6.08092
12990.2,-6.08143
12993.2,-6.08195
12996.1,-6.08246
12999,-6.08298
13002,-6.0835
13004.9,-6.08401
13007.8,-6.08452
13010.7,-6.08504
13013.7,-6.08555
13016.6,-6.08607
13019.5,-6.08658
13022.5,-6.08709
13025.4,-6.08761
13028.3,-6.08812
13031.3,-6.08864
13034.2,-6.08915
13037.1,-6.08966
13040,-6.09017
13043,-6.09069
13045.9,-6.0912
13048.8,-6.09171
13051.8,-6.09223
13054.7,-6.09274
13057.6,-6.09325
13060.5,-6.09376
13063.5,-6.09427
13066.4,-6.09479
13069.3,-6.0953
13072.3,-6.09581
13075.2,-6.09632
13078.1,-6.09683
13081.1,-6.09734
13084,-6.09785
13086.9,-6.09836
13089.8,-6.09888
13092.8,-6.09938
13095.7,-6.09989
13098.6,-6.1004
13101.6,-6.10091
13104.5,-6.10142
13107.4,-6.10193
13110.4,-6.10244
13113.3,-6.10295
13116.2,-6.10346
13119.1,-6.10397
13122.1,-6.10448
13125,-6.10499
13127.9,-6.10549
13130.9,-6.106
13133.8,-6.10651
13136.7,-6.10702
13139.6,-6.10753
13142.6,-6.10804
13145.5,-6.10855
13148.4,-6.10905
13151.4,-6.10956
13154.3,-6.11007
13157.2,-6.11057
13160.2,-6.11108
13163.1,-6.11159
13166,-6.11209
13168.9,-6.1126
13171.9,-6.11311
13174.8,-6.11361
13177.7,-6.11412
13180.7,-6.11462
13183.6,-6.11513
13186.5,-6.11563
13189.5,-6.11614
13192.4,-6.11664
13195.3,-6.11715
13198.2,-6.11765
13201.2,-6.11816
13204.1,-6.11866
13207,-6.11917
13210,-6.11968
13212.9,-6.12018
13215.8,-6.12068
13218.8,-6.12119
13221.7,-6.12169
13224.6,-6.12219
13227.5,-6.12269
13230.5,-6.1232
13233.4,-6.1237
13236.3,-6.12421
13239.3,-6.12471
13242.2,-6.12521
13245.1,-6.12571
13248,-6.12621
13251,-6.12672
13253.9,-6.12722
13256.8,-6.12772
13259.8,-6.12822
13262.7,-6.12872
13265.6,-6.12923
13268.6,-6.12973
13271.5,-6.13023
13274.4,-6.13073
13277.3,-6.13123
13280.3,-6.13173
13283.2,-6.13223
13286.1,-6.13273
13289.1,-6.13323
13292,-6.13373
13294.9,-6.13423
13297.9,-6.13473
13300.8,-6.13523
13303.7,-6.13573
13306.6,-6.13623
13309.6,-6.13673
13312.5,-6.13723
13315.4,-6.13773
13318.4,-6.13823
13321.3,-6.13872
13324.2,-6.13923
13327.1,-6.13972
13330.1,-6.14022
13333,-6.14072
13335.9,-6.14122
13338.9,-6.14171
13341.8,-6.14221
13344.7,-6.14271
13347.7,-6.14321
13350.6,-6.1437
13353.5,-6.1442
13356.4,-6.1447
13359.4,-6.14519
13362.3,-6.14569
13365.2,-6.14619
13368.2,-6.14668
13371.1,-6.14718
13374,-6.14767
13377,-6.14817
13379.9,-6.14866
13382.8,-6.14916
13385.7,-6.14966
13388.7,-6.15015
13391.6,-6.15064
13394.5,-6.15114
13397.5,-6.15164
13400.4,-6.15213
13403.3,-6.15262
13406.3,-6.15312
13409.2,-6.15361
13412.1,-6.15411
13415,-6.1546
13418,-6.15509
13420.9,-6.15559
13423.8,-6.15608
13426.8,-6.15657
13429.7,-6.15706
13432.6,-6.15756
13435.5,-6.15805
13438.5,-6.15854
13441.4,-6.15903
13444.3,-6.15952
13447.3,-6.16002
13450.2,-6.16051
13453.1,-6.161
13456.1,-6.16149
13459,-6.16198
13461.9,-6.16248
13464.8,-6.16297
13467.8,-6.16346
13470.7,-6.16395
13473.6,-6.16444
13476.6,-6.16493
13479.5,-6.16542
13482.4,-6.16591
13485.4,-6.1664
13488.3,-6.16689
13491.2,-6.16738
13494.1,-6.16787
13497.1,-6.16836
13500,-6.16885
13502.9,-6.16934
13505.9,-6.16983
13508.8,-6.17032
13511.7,-6.1708
13514.6,-6.1713
13517.6,-6.17178
13520.5,-6.17227
13523.4,-6.17276
13526.4,-6.17325
13529.3,-6.17373
13532.2,-6.17422
13535.2,-6.17471
13538.1,-6.1752
13541,-6.17568
13543.9,-6.17617
13546.9,-6.17666
13549.8,-6.17714
13552.7,-6.17763
13555.7,-6.17812
13558.6,-6.17861
13561.5,-6.17909
13564.5,-6.17958
13567.4,-6.18006
13570.3,-6.18055
13573.2,-6.18103
13576.2,-6.18152
13579.1,-6.182
13582,-6.18249
13585,-6.18297
13587.9,-6.18346
13590.8,-6.18394
13593.8,-6.18443
13596.7,-6.18491
13599.6,-6.1854
13602.5,-6.18588
13605.5,-6.18636
13608.4,-6.18685
13611.3,-6.18733
13614.3,-6.18782
13617.2,-6.1883
13620.1,-6.18878
13623,-6.18926
13626,-6.18975
13628.9,-6.19023
13631.8,-6.19071
13634.8,-6.1912
13637.7,-6.19168
13640.6,-6.19216
13643.6,-6.19264
13646.5,-6.19312
13649.4,-6.19361
13652.3,-6.19409
13655.3,-6.19457
13658.2,-6.19505
13661.1,-6.19553
13664.1,-6.19601
13667,-6.19649
13669.9,-6.19697
13672.9,-6.19745
13675.8,-6.19793
13678.7,-6.19841
13681.6,-6.19889
13684.6,-6.19937
13687.5,-6.19985
13690.4,-6.20033
13693.4,-6.20081
13696.3,-6.20129
13699.2,-6.20177
13702.1,-6.20225
13705.1,-6.20273
13708,-6.20321
13710.9,-6.20368
13713.9,-6.20416
13716.8,-6.20464
13719.7,-6.20512
13722.7,-6.2056
13725.6,-6.20608
13728.5,-6.20655
13731.4,-6.20703
13734.4,-6.20751
13737.3,-6.20798
13740.2,-6.20846
13743.2,-6.20893
13746.1,-6.20941
13749,-6.20989
13752,-6.21037
13754.9,-6.21084
13757.8,-6.21132
13760.7,-6.21179
13763.7,-6.21227
13766.6,-6.21274
13769.5,-6.21322
13772.5,-6.21369
13775.4,-6.21417
13778.3,-6.21464
13781.3,-6.21512
13784.2,-6.21559
13787.1,-6.21607
13790,-6.21654
13793,-6.21702
13795.9,-6.21749
13798.8,-6.21796
13801.8,-6.21844
13804.7,-6.21891
13807.6,-6.21939
13810.5,-6.21986
13813.5,-6.22033
13816.4,-6.22081
13819.3,-6.22128
13822.3,-6.22175
13825.2,-6.22222
13828.1,-6.2227
13831.1,-6.22317
13834,-6.22364
13836.9,-6.22411
13839.8,-6.22458
13842.8,-6.22505
13845.7,-6.22553
13848.6,-6.226
13851.6,-6.22647
13854.5,-6.22694
13857.4,-6.22741
13860.4,-6.22788
13863.3,-6.22835
13866.2,-6.22882
13869.1,-6.22929
13872.1,-6.22976
13875,-6.23023
13877.9,-6.2307
13880.9,-6.23117
13883.8,-6.23164
13886.7,-6.23211
13889.6,-6.23258
13892.6,-6.23305
13895.5,-6.23352
13898.4,-6.23398
13901.4,-6.23445
13904.3,-6.23492
13907.2,-6.23539
13910.2,-6.23586
13913.1,-6.23633
13916,-6.23679
13918.9,-6.23726
13921.9,-6.23773
13924.8,-6.2382
13927.7,-6.23867
13930.7,-6.23913
13933.6,-6.2396
13936.5,-6.24007
13939.5,-6.24053
13942.4,-6.241
13945.3,-6.24146
13948.2,-6.24193
13951.2,-6.2424
13954.1,-6.24286
13957,-6.24333
13960,-6.2438
13962.9,-6.24426
13965.8,-6.24472
13968.8,-6.24519
13971.7,-6.24565
13974.6,-6.24612
13977.5,-6.24658
13980.5,-6.24705
13983.4,-6.24751
13986.3,-6.24797
13989.3,-6.24844
13992.2,-6.2489
13995.1,-6.24937
13998,-6.24983
14001,-6.2503
14003.9,-6.25076
14006.8,-6.25122
14009.8,-6.25168
14012.7,-6.25215
14015.6,-6.25261
14018.6,-6.25307
14021.5,-6.25354
14024.4,-6.254
14027.3,-6.25446
14030.3,-6.25492
14033.2,-6.25538
14036.1,-6.25584
14039.1,-6.25631
14042,-6.25677
14044.9,-6.25723
14047.9,-6.25769
14050.8,-6.25815
14053.7,-6.25861
14056.6,-6.25907
14059.6,-6.25953
14062.5,-6.25999
14065.4,-6.26045
14068.4,-6.26091
14071.3,-6.26137
14074.2,-6.26183
14077.1,-6.26229
14080.1,-6.26275
14083,-6.26321
14085.9,-6.26367
14088.9,-6.26412
14091.8,-6.26458
14094.7,-6.26504
14097.7,-6.2655
14100.6,-6.26596
14103.5,-6.26642
14106.4,-6.26688
14109.4,-6.26733
14112.3,-6.26779
14115.2,-6.26825
14118.2,-6.2687
14121.1,-6.26916
14124,-6.26962
14127,-6.27008
14129.9,-6.27053
14132.8,-6.27099
14135.7,-6.27145
14138.7,-6.2719
14141.6,-6.27236
14144.5,-6.27281
14147.5,-6.27327
14150.4,-6.27372
14153.3,-6.27418
14156.3,-6.27464
14159.2,-6.27509
14162.1,-6.27555
14165,-6.276
14168,-6.27646
14170.9,-6.27691
14173.8,-6.27737
14176.8,-6.27782
14179.7,-6.27827
14182.6,-6.27873
14185.5,-6.27918
14188.5,-6.27964
14191.4,-6.28009
14194.3,-6.28054
14197.3,-6.281
14200.2,-6.28145
14203.1,-6.2819
14206.1,-6.28235
14209,-6.2828
14211.9,-6.28326
14214.8,-6.28371
14217.8,-6.28416
14220.7,-6.28462
14223.6,-6.28507
14226.6,-6.28552
14229.5,-6.28597
14232.4,-6.28642
14235.4,-6.28687
14238.3,-6.28732
14241.2,-6.28777
14244.1,-6.28823
14247.1,-6.28868
14250,-6.28913
14252.9,-6.28958
14255.9,-6.29003
14258.8,-6.29048
14261.7,-6.29093
14264.6,-6.29138
14267.6,-6.29183
14270.5,-6.29228
14273.4,-6.29272
14276.4,-6.29317
14279.3,-6.29362
14282.2,-6.29407
14285.2,-6.29452
14288.1,-6.29497
14291,-6.29541
14293.9,-6.29586
14296.9,-6.29632
14299.8,-6.29676
14302.7,-6.29721
14305.7,-6.29766
14308.6,-6.2981
14311.5,-6.29855
14314.5,-6.299
14317.4,-6.29945
14320.3,-6.29989
14323.2,-6.30034
14326.2,-6.30079
14329.1,-6.30123
14332,-6.30168
14335,-6.30212
14337.9,-6.30257
14340.8,-6.30301
14343.8,-6.30346
14346.7,-6.3039
14349.6,-6.30435
14352.5,-6.3048
14355.5,-6.30524
14358.4,-6.30569
14361.3,-6.30613
14364.3,-6.30658
14367.2,-6.30702
14370.1,-6.30746
14373,-6.30791
14376,-6.30835
14378.9,-6.3088
14381.8,-6.30924
14384.8,-6.30968
14387.7,-6.31013
14390.6,-6.31057
14393.6,-6.31101
14396.5,-6.31145
14399.4,-6.3119
14402.3,-6.31234
14405.3,-6.31278
14408.2,-6.31322
14411.1,-6.31366
14414.1,-6.31411
14417,-6.31455
14419.9,-6.31499
14422.9,-6.31543
14425.8,-6.31587
14428.7,-6.31632
14431.6,-6.31676
14434.6,-6.3172
14437.5,-6.31764
14440.4,-6.31808
14443.4,-6.31852
14446.3,-6.31896
14449.2,-6.3194
14452.1,-6.31984
14455.1,-6.32028
14458,-6.32072
14460.9,-6.32116
14463.9,-6.3216
14466.8,-6.32203
14469.7,-6.32247
14472.7,-6.32292
14475.6,-6.32335
14478.5,-6.32379
14481.4,-6.32423
14484.4,-6.32467
14487.3,-6.3251
14490.2,-6.32555
14493.2,-6.32598
14496.1,-6.32642
14499,-6.32686
14502,-6.3273
14504.9,-6.32773
14507.8,-6.32817
14510.7,-6.32861
14513.7,-6.32904
14516.6,-6.32948
14519.5,-6.32992
14522.5,-6.33035
14525.4,-6.33079
14528.3,-6.33122
14531.3,-6.33166
14534.2,-6.3321
14537.1,-6.33253
14540,-6.33297
14543,-6.3334
14545.9,-6.33384
14548.8,-6.33427
14551.8,-6.33471
14554.7,-6.33514
14557.6,-6.33558
14560.5,-6.33601
14563.5,-6.33644
14566.4,-6.33688
14569.3,-6.33731
14572.3,-6.33775
14575.2,-6.33818
14578.1,-6.33861
14581.1,-6.33905
14584,-6.33948
14586.9,-6.33991
14589.8,-6.34035
14592.8,-6.34078
14595.7,-6.34121
14598.6,-6.34164
14601.6,-6.34208
14604.5,-6.34251
14607.4,-6.34294
14610.4,-6.34337
14613.3,-6.3438
14616.2,-6.34424
14619.1,-6.34467
14622.1,-6.3451
14625,-6.34553
14627.9,-6.34596
14630.9,-6.34639
14633.8,-6.34682
14636.7,-6.34725
14639.6,-6.34768
14642.6,-6.34811
14645.5,-6.34854
14648.4,-6.34897
14651.4,-6.3494
14654.3,-6.34983
14657.2,-6.35026
14660.2,-6.35069
14663.1,-6.35112
14666,-6.35155
14668.9,-6.35197
14671.9,-6.3524
14674.8,-6.35283
14677.7,-6.35326
14680.7,-6.35369
14683.6,-6.35411
14686.5,-6.35454
14689.5,-6.35497
14692.4,-6.3554
14695.3,-6.35583
14698.2,-6.35625
14701.2,-6.35668
14704.1,-6.35711
14707,-6.35753
14710,-6.35796
14712.9,-6.35839
14715.8,-6.35881
14718.8,-6.35924
14721.7,-6.35966
14724.6,-6.36009
14727.5,-6.36051
14730.5,-6.36094
14733.4,-6.36137
14736.3,-6.36179
14739.3,-6.36222
14742.2,-6.36264
14745.1,-6.36307
14748,-6.36349
14751,-6.36392
14753.9,-6.36434
14756.8,-6.36476
14759.8,-6.36519
14762.7,-6.36561
14765.6,-6.36604
14768.6,-6.36646
14771.5,-6.36688
14774.4,-6.36731
14777.3,-6.36773
14780.3,-6.36815
14783.2,-6.36857
14786.1,-6.36899
